,표준ID,정류장명,ARS-ID,X좌표,Y좌표,epsg5179_x,epsg5179_y
8104,118900051,벽산메가트리움APT,19582,126.8975521,37.51867154,1946768.256,946762.5919
8105,118900052,한강성심병원,19584,126.9107747,37.52339863,1947285.3,947934.3488
8106,118900053,문래역.홈플러스,19585,126.8951637,37.52042028,1946963.623,946552.7779
8107,118900054,대영초중고,19586,126.9045861,37.50208367,1944923.967,947372.5362
8108,118900055,삼성아파트2단지,19587,126.9142275,37.50671281,1945432.196,948227.9252
8109,118900056,영일시장.록스,19588,126.9010071,37.51831493,1946726.742,947067.656
8110,118900057,대신시장,19589,126.9161199,37.51170717,1945985.252,948398.6201
8111,118900058,남부햄.제일빌딩,19590,126.9089588,37.52621678,1947598.965,947775.8538
8112,118900059,교보생명,19591,126.8927265,37.52065869,1946991.461,946337.5799
8113,118900060,구.파출소,19592,126.9040127,37.50295457,1945020.909,947322.4659
8114,118900062,영등포동작선거관리위원회,19595,126.9081348,37.52837067,1947838.386,947704.5485
8115,118900064,영등포역,19599,126.906089,37.51715665,1946595.39,947515.9309
8116,118900065,삼성래미안3차아파트,19630,126.9073493,37.53041014,1948065.091,947636.5692
8117,118900066,GS25앞,19631,126.8879275,37.52137241,1947073.393,945914.0218
8118,118900067,당산역.지하철2호선,19645,126.9022295,37.53463666,1948536.865,947187.1874
8119,118900068,당산중학교.소방회관,19662,126.906607,37.53223157,1948267.583,947572.2579
8120,118900069,모랫말.도림새마을금고,19663,126.9002173,37.50852023,1945640.519,946990.9343
8121,118900071,삼성래미안동문,19674,126.9047437,37.53111633,1948144.893,947406.8461
8122,118900072,양평역,19676,126.886255,37.52533294,1947513.756,945769.0963
8123,118900073,도림고가.동아에코빌,19679,126.8989591,37.51046734,1945857.25,946881.1128
8124,118900074,남성아파트,19682,126.8923336,37.51302512,1946144.782,946297.3903
8125,118900075,현대아파트1차,19684,126.9025106,37.52944737,1947960.982,947208.3651
8126,118900076,영은교회,19685,126.8888972,37.52508675,1947484.922,946002.3877
8127,118900077,도림교회,19687,126.8973227,37.50934676,1945733.853,946735.6931
8128,118900078,선화약국,19688,126.9170147,37.5107987,1945883.972,948477.0758
8129,118900079,문래자이아파트상가,19693,126.8945641,37.51643869,1946522.228,946496.9501
8130,118900080,효성아파트,19697,126.9009081,37.53017333,1948042.424,947067.2866
8131,118900081,노동부남부지청.영등포세무서,19698,126.8917297,37.52463884,1947433.607,946252.3511
8132,118900082,도림동주민센터,19700,126.8964095,37.50879719,1945673.398,946654.593
8133,118900083,푸른숲아파트,19701,126.9174162,37.50870291,1945651.236,948511.1202
8134,118900084,문래자이정문,19702,126.896353,37.5169494,1946577.873,946655.4022
8135,118900085,대신시장,19703,126.9165402,37.51212378,1946031.242,948436.0518
8136,118900086,현대APT후문,19707,126.8944185,37.52422857,1947386.557,946489.6466
8137,118900087,코오롱아파트,19708,126.8947354,37.50800455,1945586.41,946506.0688
8138,118900088,골프장,19710,126.9199045,37.50883348,1945664.364,948731.1279
8139,118900089,문래자이후문,19713,126.8986416,37.51689912,1946570.999,946857.6133
8140,118900090,농협,19714,126.9130017,37.51136093,1945948.553,948122.8018
8141,118900091,영등포구청.우리은행,19729,126.8966954,37.52543985,1947519.649,946691.7018
8142,118900092,오거리,19730,126.9202844,37.50904062,1945687.138,948764.8454
8143,118900093,문래주민센터,19733,126.8993511,37.51760168,1946648.544,946920.8105
8144,118900096,금호아파트,19741,126.8979309,37.51877189,1946779.175,946796.1374
8145,118900097,도림동주민센터,19745,126.8964538,37.5086891,1945661.381,946658.4314
8146,118900099,도림교회,19748,126.8973308,37.50922692,1945720.552,946736.3238
8147,118900100,현대홈타운아파트,19750,126.8915322,37.51957718,1946872.155,946231.2671
8148,118900101,해군회관,19888,126.915978,37.504543,1945190.506,948381.1463
8149,118900102,병무청,19883,126.9217498,37.506363,1945389.274,948892.5328
8150,118900103,성당,19882,126.9217263,37.50504467,1945243.026,948889.557
8151,118900104,해군회관,19880,126.916014,37.504327,1945166.522,948384.1795
8152,118900105,신풍시장하나은행,19878,126.911453,37.50559069,1945309.233,947981.9269
8153,118900107,신길한성아파트,19871,126.9199107,37.50415136,1945144.906,948728.4737
8154,118900108,병무청,19869,126.9216231,37.50636562,1945389.634,948881.3364
8155,118900110,당산역,19862,126.9010481,37.53300289,1948356.271,947081.6557
8156,118900111,신동아아파트.관악고교,19858,126.8855026,37.52235589,1947183.902,945700.4554
8157,118900112,현대2.3차아파트,19857,126.896939,37.5326083,1948314.813,946718.3261
8158,118900113,현대3차유원아파트,19844,126.8973008,37.53193459,1948239.863,946749.8131
8159,118900114,당서초교,19840,126.8995389,37.53111111,1948147.238,946946.9742
8160,118900115,신대방1동경남아파트,19838,126.907561,37.48993195,1943574.146,947626.9985
8161,118900116,농협.대림2동주민센터,19836,126.9014159,37.49081097,1943675.104,947084.3722
8162,118900117,대림포교원,19835,126.9032198,37.49243715,1943854.507,947244.9846
8163,118900118,대림1동새마을금고,19834,126.9042511,37.49335802,1943956.095,947336.7984
8164,118900119,대림1동주민센터,19833,126.9061885,37.49509149,1944147.331,947509.2762
8165,118900120,태양의집.썬프라자,19812,126.9073566,37.49612237,1944261.05,947613.2529
8166,118900121,한솔아파트,19809,126.8880522,37.54389185,1949571.739,945941.2982
8167,118900122,대림역7호선,19807,126.8966204,37.49282264,1943900.994,946661.8701
8168,118900123,구립복지관,19806,126.9080396,37.49804045,1944473.47,947674.9657
8169,118900124,현대6차아파트.거성아파트,19799,126.894276,37.53110338,1948149.362,946481.9669
8170,118900126,우성2차아파트,19786,126.8994441,37.49555362,1944202.384,946913.4178
8171,118900129,대림3동주민센터,19777,126.8983425,37.49807937,1944483.223,946817.8314
8172,118900130,노동부남부지청,19775,126.8909005,37.52537247,1947515.473,946179.6081
8173,118900131,대영초중고,19774,126.904047,37.502528,1944973.565,947325.1979
8174,118900132,정현부페,19770,126.8977582,37.49938636,1944628.556,946767.1108
8175,118900133,선유도역.롯데홈쇼핑,19765,126.8934442,37.53704851,1948809.417,946412.7277
8176,118900135,대림요양병원,19762,126.8999335,37.50253217,1944976.338,946961.6154
8177,118900136,도림사거리,19761,126.9009386,37.50709079,1945481.525,947053.6741
8178,118900137,SK엔카,19760,126.8925203,37.53430293,1948505.336,946329.1355
8179,118900139,LG전자,19758,126.8858416,37.52044949,1946972.201,945729.0303
8180,118900140,도림새마을금고,19757,126.8999436,37.50848576,1945636.849,946966.7199
8181,118900141,거성현대6차아파트,19756,126.8920914,37.5327076,1948328.587,946290.0977
8182,118900144,도림고가.동아에코빌,19753,126.8988261,37.5101176,1945818.523,946869.1105
8183,118900145,선유고등학교,19752,126.8945867,37.53329016,1948391.797,946510.9805
8184,118900146,건영아파트,19751,126.9018102,37.5057687,1945334.356,947129.7763
8185,118900147,근로복지공단.서울남부지사,19557,126.9119175,37.52132966,1947055.127,948033.8958
8186,118900148,당산중학교.소방회관,19528,126.9065022,37.53188907,1948229.643,947562.7587
8187,118900150,당산소방서,19863,126.8993776,37.53496227,1948574.595,946935.4514
8188,118900152,크라운사거리,19742,126.9049107,37.50833757,1945617.62,947405.6148
8189,118900157,GS홈쇼핑앞,19596,126.8900549,37.52103289,1947034.504,946101.7678
8190,118900158,벽산아파트,19550,126.8820246,37.52327699,1947288.107,945393.7931
8191,118900159,동양아파트,19794,126.89027,37.54176104,1949334.063,946135.6847
8192,118900161,선유도역.롯데홈쇼핑,19523,126.893316,37.53725925,1948832.871,946401.5524
8193,118900163,당산초등학교,19773,126.8947636,37.5386978,1948991.647,946530.4713
8194,118900164,한신아파트.선유도공원,19778,126.8924693,37.54065922,1949210.564,946329.1857
8195,118900165,골프장,19867,126.9200051,37.50893808,1945675.914,948740.0906
8196,118900166,성애병원,19505,126.9218041,37.51175342,1945987.281,948901.0068
8197,118900167,오거리,19513,126.9215459,37.50881476,1945661.394,948876.1835
8198,118900168,놀이터,19740,126.9224212,37.51001921,1945794.545,948954.3635
8199,118900169,삼환아파트,19868,126.9200285,37.50713139,1945475.459,948740.9233
8200,118900170,삼환아파트,19884,126.920146,37.50723599,1945487,948751.3798
8201,118900171,오거리,19885,126.9215732,37.5086679,1945645.086,948878.4961
8202,118900174,래미안영등포프레비뉴아파트,19877,126.9069365,37.50563536,1945316.695,947582.7686
8203,118900175,영등포농협,19577,126.9123232,37.51096956,1945905.507,948062.5663
8204,118900176,약산약국,19583,126.9142969,37.51131388,1945942.62,948237.2364
8205,118900177,삼성래미안아파트,19865,126.9129667,37.50732554,1945500.869,948116.9155
8206,118900178,신길중앙새마을금고,19872,126.9126669,37.50542579,1945290.268,948089.1029
8207,118900179,우신방앗간,19879,126.9139062,37.50481215,1945221.505,948198.2143
8208,118900181,대영중고,19875,126.9036932,37.50337934,1945068.214,947294.5246
8209,118900182,성당,19870,126.921656,37.50515997,1945255.856,948883.4221
8210,118900183,신길한성아파트,19881,126.9198893,37.50399546,1945127.621,948726.4756
8211,118900184,강남성심병원.대림성모병원,19524,126.9080614,37.49130653,1943726.369,947672.1944
8212,118900185,대림1동주민센터,19558,126.9064554,37.49506377,1944144.106,947532.85
8213,118900186,신대림한솔솔파크아파트.충심교회,19837,126.8992325,37.48889338,1943463.589,946889.9972
8214,118900187,대림3동주민센터,19521,126.8985174,37.49836066,1944514.332,946833.4908
8215,118900188,국민은행,19533,126.8989685,37.50101569,1944808.637,946875.2461
8216,118900189,대동초등학교,19800,126.8987628,37.49420138,1944052.745,946852.2349
8217,118900190,대우미래사랑,19988,126.9004177,37.51181032,1946005.423,947010.9718
8218,118900191,영등포아트자이,19986,126.8991763,37.5113452,1945954.521,946900.9306
8219,118900192,대우미래사랑,19985,126.9009464,37.51230006,1946059.46,947058.0429
8220,118900193,영등포푸르지오,19984,126.9034754,37.51177321,1945999.589,947281.1773
8221,118900195,영등포푸르지오후문,19990,126.903424,37.51302299,1946138.273,947277.5139
8222,118900196,보현약국,19561,126.9091441,37.51246434,1946073.104,947782.644
8223,118900197,영등포동.영등포푸르지오아파트,19529,126.9053948,37.51101964,1945914.91,947450.2807
8224,118900198,신길GS자이아파트정문,19894,126.9171066,37.50629856,1945384.657,948482.1051
8225,118900199,신길GS자이아파트후문,19895,126.9157993,37.50610029,1945363.376,948366.4243
8226,118900200,신길4동주민센터,19896,126.9115552,37.50818054,1945596.506,947992.7566
8227,118900201,우신초등학교,19897,126.9108194,37.50959291,1945753.607,947928.7065
8228,118900202,우신초등학교,19898,126.9105776,37.50937106,1945729.128,947907.1821
8229,118900203,신길GS자이아파트정문,19899,126.9172437,37.50613105,1945365.998,948494.1074
8230,118900204,푸른숲아파트,19911,126.9176243,37.50871567,1945652.538,948529.521
8231,118900205,신길동오거리,19813,126.9158434,37.51034227,1945833.976,948373.2437
8232,118900206,신기목련아파트,19814,126.9157093,37.50909759,1945695.959,948360.5345
8233,119000001,동작상떼빌아파트,20001,126.904448,37.486449,1943189.47,947349.3549
8234,119000002,신대방경남아파트,20002,126.9077698,37.49029887,1943614.737,947645.7132
8235,119000003,신대방현대아파트,20003,126.9115805,37.49535787,1944173.891,947986.098
8236,119000004,보라매공원,20004,126.9163209,37.4968121,1944332.62,948406.1345
8237,119000005,동작세무서,20005,126.9201964,37.4981412,1944477.958,948749.6178
8238,119000006,강남중학교,20006,126.9218984,37.50378955,1945103.684,948903.9127
8239,119000007,현대아파트,20007,126.931437,37.513174,1946139.698,949753.2896
8240,119000008,현대아파트.유한양행,20008,126.9323737,37.51323685,1946146.171,949836.1132
8241,119000009,노량진수산시장.CTS기독교TV,20009,126.938456,37.513423,1946163.598,950373.7633
8242,119000010,노량진수산시장.CTS기독교TV,20010,126.9388656,37.51348008,1946169.715,950409.9996
8243,119000011,노량진역,20011,126.943811,37.513733,1946195.18,950847.2166
8244,119000012,노량진역,20012,126.9447115,37.51383259,1946205.759,950926.8634
8245,119000013,노들역,20013,126.949256,37.512825,1946091.612,951327.8285
8246,119000014,노들역,20014,126.9509622,37.5127342,1946080.657,951478.5569
8247,119000019,강남중학교앞,20105,126.9219088,37.50351562,1945073.288,948904.6452
8248,119000020,서울지방병무청앞,20106,126.923275,37.506935,1945451.907,949027.7246
8249,119000021,공군회관,20107,126.9245411,37.51001067,1945792.45,949141.7132
8250,119000022,대방역,20108,126.9263634,37.51258813,1946077.421,949304.5104
8251,119000023,KT동작지사,20111,126.9356601,37.51303954,1946122.534,950126.4194
8252,119000024,노량진역,20114,126.941757,37.51339143,1946158.36,950665.4695
8253,119000025,노량진역,20115,126.9433483,37.51385357,1946208.798,950806.4046
8254,119000026,사육신공원,20117,126.946188,37.51337461,1946154.179,951057.0498
8255,119000027,사육신공원,20119,126.947977,37.513315,1946146.637,951215.1146
8256,119000028,노들역,20121,126.9508931,37.51280987,1946089.088,951472.4991
8257,119000029,노들역,20122,126.9508447,37.51250978,1946055.819,951468.0274
8258,119000030,흑석동효사정앞,20123,126.96101,37.511297,1945916.074,952365.6289
8259,119000031,흑석동효사정앞,20124,126.9612375,37.5115729,1945946.568,952385.9101
8260,119000032,흑석역.흑석동빗물펌프장,20125,126.9633103,37.50832329,1945584.996,952567.0426
8261,119000033,흑석역.명수대현대아파트,20126,126.9650448,37.50749841,1945492.607,952719.8196
8262,119000034,흑석역.명수대현대아파트,20127,126.9655922,37.50758507,1945501.947,952768.2547
8263,119000035,흑석동명수대현대아파트,20128,126.9664429,37.50726903,1945466.458,952843.2425
8264,119000036,비계,20129,126.9680258,37.50630169,1945358.345,952982.5365
8265,119000037,비계,20130,126.9685845,37.506437,1945373.078,953032.0012
8266,119000038,흑석동한강현대아파트,20131,126.971748,37.505867,1945308.265,953311.2473
8267,119000039,흑석동한강현대아파트,20132,126.9711242,37.5054978,1945267.615,953255.8831
8268,119000040,동작역.국립현충원,20133,126.9769232,37.50242091,1944923.388,953766.5278
8269,119000041,동작역.국립현충원,20134,126.9766526,37.5031886,1945008.691,953743.0836
8270,119000048,사당1동관악시장앞,20141,126.977952,37.4767901,1942079.307,953841.6924
8271,119000049,예술인마을,20142,126.9728451,37.47604923,1941999.628,953389.6883
8272,119000050,서울공업고등학교,20143,126.9224285,37.49971421,1944651.261,948947.9917
8273,119000051,서울공업고등학교,20144,126.921571,37.49996145,1944679.157,948872.3645
8274,119000052,대림초등학교,20145,126.926481,37.49960777,1944637.262,949306.1266
8275,119000053,대림초등학교,20146,126.9261279,37.49985536,1944664.921,949275.083
8276,119000054,성대시장,20147,126.9309086,37.49999612,1944677.971,949697.7502
8277,119000055,성대시장,20148,126.9315972,37.50011907,1944691.244,949758.6988
8278,119000056,상도초등학교입구,20149,126.9367656,37.50330554,1945042.018,950217.6548
8279,119000057,상도초등학교입구,20150,126.9357683,37.50295988,1945004.197,950129.2763
8280,119000058,장승배기역,20151,126.9385221,37.50467614,1945193.15,950373.8144
8281,119000059,동작문화복지센터.동작보건소,20152,126.9407909,37.50493772,1945220.977,950574.5162
8282,119000060,동작문화복지센터.동작보건소,20153,126.9418991,37.50527709,1945258.046,950672.6882
8283,119000061,상도노빌리티아파트,20154,126.9457915,37.5047608,1945198.734,951016.3804
8284,119000062,상도노빌리티아파트,20155,126.9468675,37.50432696,1945150.042,951111.2003
8285,119000063,상도터널노량진동,20156,126.9543268,37.51212641,1946011.496,951775.5161
8286,119000064,상도터널노량진동,20157,126.9536979,37.51200632,1945998.495,951719.8586
8287,119000065,상도터널상도동,20158,126.9496056,37.50467328,1945187.045,951353.4348
8288,119000066,상도터널상도동,20159,126.9495191,37.50385865,1945096.712,951345.2608
8289,119000067,상도시장,20160,126.9486225,37.50162713,1944849.602,951264.5629
8290,119000068,상도시장,20161,126.9495197,37.50124906,1944807.193,951343.6204
8291,119000069,상도동중앙하이츠빌.상도전통시장,20162,126.951185,37.49881318,1944536.087,951489.2398
8292,119000070,상도동중앙하이츠빌.상도전통시장,20163,126.9517744,37.49868997,1944522.114,951541.2587
8293,119000071,숭실대입구역,20164,126.9528636,37.49674492,1944305.762,951636.2816
8294,119000072,숭실대입구역,20165,126.9533492,37.49616661,1944241.353,951678.8336
8295,119000073,숭실대입구역,20166,126.9537335,37.49646142,1944273.863,951712.9938
8296,119000074,봉현초등학교,20167,126.9560694,37.49173602,1943748.413,951916.4469
8297,119000075,봉천고개.관악현대아파트,20168,126.9565953,37.49173261,1943747.766,951962.9348
8298,119000076,숭실대정문앞,20169,126.957055,37.49515,1944126.67,952005.7595
8299,119000077,숭실대정문앞,20170,126.9572808,37.49531836,1944145.234,952025.8272
8300,119000078,숭실대별관앞,20171,126.9602929,37.49463907,1944068.34,952291.6546
8301,119000079,숭실대별관앞,20172,126.9600225,37.49493004,1944100.758,952267.9371
8302,119000080,사당5치안센터,20173,126.9656493,37.48902778,1943443.101,952761.6126
8303,119000081,총신대,20174,126.9661798,37.48874228,1943411.16,952808.3313
8304,119000082,총신대,20175,126.9664053,37.48775203,1943301.185,952827.6438
8305,119000083,사당중학교,20176,126.9680184,37.48642695,1943153.369,952969.42
8306,119000084,사당중학교,20177,126.9681789,37.48663695,1943176.587,952983.741
8307,119000085,남성역,20178,126.9707465,37.48492912,1942985.835,953209.6692
8308,119000086,남성역,20179,126.9706143,37.48471553,1942962.204,953197.8483
8309,119000087,사당시장,20180,126.9734202,37.48356909,1942833.623,953445.2039
8310,119000088,사당시장,20181,126.9730388,37.48350638,1942826.854,953411.4452
8311,119000089,남성초등학교,20182,126.97911,37.48415505,1942895.833,953948.6011
8312,119000090,남성초등학교,20183,126.9790308,37.48444609,1942928.161,953941.7777
8313,119000091,이수역9번출구,20184,126.9802577,37.48461841,1942946.679,954050.3527
8314,119000092,이수역10번출구,20185,126.9801875,37.48483286,1942970.505,954044.2777
8315,119000093,신대방삼거리,20186,126.9278411,37.49777487,1944433.181,949425.112
8316,119000094,신대방삼거리,20187,126.9282287,37.49814275,1944473.787,949459.6214
8317,119000095,보라매병원입구,20188,126.927191,37.494757,1944098.716,949365.6096
8318,119000097,동작구청.노량진초등학교앞,20190,126.9400366,37.51037278,1945824.361,950511.4354
8319,119000098,동작구청.노량진초등학교앞,20191,126.940337,37.510453,1945833.103,950538.0374
8320,119000099,장성교회,20192,126.9399682,37.50821101,1945584.561,950503.9628
8321,119000100,청화병원,20193,126.9400798,37.50724508,1945477.338,950513.1885
8322,119000101,중앙대학교,20194,126.9613548,37.50783337,1945531.63,952393.9018
8323,119000102,중앙대학교,20195,126.9615072,37.50850924,1945606.536,952407.8003
8324,119000103,중앙대학교,20196,126.9614383,37.50834522,1945588.374,952401.6067
8325,119000104,7호선장승배기역.상도2치안센터,20197,126.9391356,37.50417184,1945136.877,950427.7055
8326,119000105,7호선장승배기역.상도2치안센터,20198,126.9393255,37.50434045,1945155.484,950444.6015
8327,119000106,상도2동아이파크.포스코더샵아파트,20199,126.9408309,37.50147931,1944837.265,950575.7718
8328,119000107,상도2동아이파크.포스코더샵아파트,20200,126.9413548,37.50121555,1944807.728,950621.9054
8329,119000108,신상도초등학교,20201,126.9437112,37.49908829,1944570.487,950828.792
8330,119000109,중앙대후문,20202,126.9536356,37.50480829,1945199.948,951709.7159
8331,119000110,중앙대후문,20203,126.953431,37.5045505,1945171.453,951691.4661
8332,119000111,중앙대정문,20204,126.9579847,37.50669953,1945407.547,952095.3216
8333,119000112,중앙대중문,20205,126.9571217,37.50655234,1945391.657,952018.9526
8334,119000113,중앙대정문,20206,126.9589074,37.507145,1945456.5,952177.1569
8335,119000114,신대방역,20207,126.9123159,37.48737915,1943288.293,948045.5787
8336,119000115,신대방역,20208,126.9122535,37.48755301,1943307.616,948040.1826
8337,119000116,동작상떼빌아파트,20209,126.9071028,37.48825374,1943388.214,947585.3196
8338,119000117,신대방경남아파트,20210,126.907227,37.48842865,1943407.55,947596.4217
8339,119000118,흑석동한강현대아파트,20212,126.9700587,37.50558855,1945278.212,953161.766
8340,119000123,서울특별시.보라매병원,20217,126.9244081,37.49266231,1943867.823,949118.1873
8341,119000124,신상도초등학교,20219,126.9436737,37.49937392,1944602.196,950825.6646
8342,119000125,상도4동약수맨션,20220,126.9436362,37.4980583,1944456.255,950821.4871
8343,119000126,경향렉스빌.롯데캐슬,20221,126.942914,37.49592954,1944220.46,950756.2515
8344,119000127,경향렉스빌.롯데캐슬,20222,126.9427353,37.49598532,1944226.742,950740.4917
8345,119000128,흑석역.명수대현대아파트,20224,126.9646408,37.50772987,1945518.49,952684.2593
8346,119000131,상도4동약수맨션,20228,126.9433569,37.49795904,1944445.389,950796.7336
8347,119000132,동작역.국립현충원,20230,126.976551,37.50270198,1944954.753,953733.8032
8348,119000133,동작역.국립현충원,20231,126.9769173,37.50293904,1944980.874,953766.3258
8349,119000134,동작구청정문,20240,126.9400622,37.51237684,1946046.687,950515.021
8350,119000135,상도SH빌아파트상도팰리스후문,20241,126.9538203,37.50250966,1944944.834,951724.5606
8351,119000136,상도SH빌아파트상도팰리스후문,20242,126.9542926,37.50314151,1945014.692,951766.7128
8352,119000137,상도3차삼성래미안후문,20243,126.9538904,37.50061106,1944734.16,951729.5343
8353,119000138,상도3차삼성래미안후문,20244,126.953569,37.50094074,1944770.901,951701.338
8354,119000139,상도1동주민센터.상도3차래미안,20245,126.9532187,37.49866081,1944518.136,951668.9055
8355,119000140,상도1동주민센터.상도3차래미안,20246,126.9532043,37.49808951,1944454.761,951667.2644
8356,119000199,효사정앞,20659,126.960741,37.51143126,1945931.105,952341.9407
8357,119000200,효사정앞,20660,126.9626137,37.51030369,1945805.061,952506.731
8358,119000279,흑석동,20782,126.9654485,37.50767604,1945512.112,952755.6115
8359,119000280,흑석역.명수현대아파트,20783,126.9650934,37.50745607,1945487.886,952724.0883
8360,119000284,방배노인종합복지관,20020,126.9818146,37.48067903,1942508.872,954185.5916
8361,119000285,사당동우체국앞,20019,126.9819451,37.48322737,1942791.53,954198.6851
8362,119000286,총신대입구역.남성시장입구앞,20018,126.9822244,37.48821683,1943344.943,954226.4226
8363,119000287,경문고교.배나무골앞,20017,126.9826205,37.49153836,1943713.253,954263.4651
8364,119000288,정금마을.방배경찰서,20016,126.9827319,37.49410382,1943997.82,954274.877
8365,119000289,갯마을앞,20015,126.9834131,37.49745422,1944369.195,954337.1337
8366,119000290,노들역앞,20247,126.9522639,37.51326188,1946138.529,951593.9369
8367,119000291,대방역.여의교앞,20249,126.92733,37.514757,1946317.524,949391.3996
8368,119000292,공군회관,19964,126.9246178,37.51020175,1945813.608,949148.6216
8369,119000293,동작실버센터입구,20251,126.9567459,37.51300859,1946108.132,951989.8736
8370,119000294,노들역4번출구앞,20250,126.9533447,37.512436,1946046.347,951688.9208
8371,119000295,대방역1번출구앞,20248,126.9276883,37.51312774,1946136.575,949421.9645
8372,119000296,사당동대아신협앞,20252,126.9761194,37.48326419,1942798.465,953683.6531
8373,119000302,사당역9번출구앞,20253,126.9813959,37.47739263,1942144.471,954146.5646
8374,119000303,당곡사거리.롯데백화점관악점,21160,126.9270747,37.49100414,1943682.421,949352.7948
8375,119000312,핸드픽트호텔,20806,126.9334329,37.50129574,1944820.81,949921.7441
8376,119000313,핸드픽트호텔,20807,126.9332746,37.50144758,1944837.74,949907.8535
8377,119000314,신림역2번출구,21377,126.9298972,37.48332204,1942828.625,949597.1478
8378,119000315,벽산블루밍아파트종점,21378,126.9446537,37.49209532,1943794.168,950907.5242
8379,119000316,금영빌딩,20235,126.9535019,37.49950651,1944611.816,951694.4831
8380,119000317,래미안상도3차중문,20233,126.9538399,37.50001722,1944668.303,951724.6883
8381,119900001,남성역,20682,126.9721558,37.4840644,1942889.2,953333.7259
8382,119900002,상도국주도서관.터널경로당,20676,126.9512513,37.50657169,1945396.813,951500.1193
8383,119900003,대림프라자,20675,126.9745804,37.48349545,1942824.88,953547.7321
8384,119900004,7호선신대방삼거리역2번출구.국민은행,20674,126.9287043,37.49877471,1944543.644,949502.0869
8385,119900005,사회복지관앞,20673,126.9330781,37.50606719,1945350.364,949893.5725
8386,119900006,사당문화복지관,20600,126.9694958,37.48522257,1943019.014,953099.2797
8387,119900007,현대한의원,20599,126.932562,37.50015927,1944695.189,949844.0054
8388,119900008,숭의여중.고교,20598,126.9299523,37.50791444,1945556.974,949618.5431
8389,119900009,이화약국,20596,126.9505375,37.50495121,1945217.399,951435.9815
8390,119900010,중앙대후문,20595,126.952862,37.50500114,1945221.741,951641.4653
8391,119900011,푸른초장교회,20594,126.9300612,37.49781765,1944436.736,949621.3839
8392,119900012,신대방1동주민센터,20589,126.9095786,37.48704097,1943252.288,947803.3492
8393,119900013,중대후문입구,20588,126.9501363,37.50434551,1945150.407,951400.1286
8394,119900014,중앙대중문,20587,126.957202,37.50658391,1945395.119,952026.07
8395,119900015,백경세탁소,20586,126.9308348,37.49664487,1944306.21,949688.9785
8396,119900016,주택가,20585,126.9368294,37.50536009,1945269.924,950224.658
8397,119900017,방범초소,20584,126.943742,37.49416828,1944024.626,950828.2886
8398,119900018,중앙대병원후문.흑석시장,20582,126.9617388,37.50691347,1945429.378,952427.2567
8399,119900019,빙수골마을공원,20581,126.9321117,37.4965519,1944295.213,949801.7881
8400,119900020,대방동주민센터,20580,126.9262407,37.50827262,1945598.706,949290.7471
8401,119900021,성원샹떼빌앞,20579,126.9080421,37.4877057,1943326.889,947667.9762
8402,119900022,이수역,20578,126.9804601,37.48468603,1942954.082,954068.2881
8403,119900023,상도역7호선,20577,126.9472102,37.50274748,1944974.63,951140.4609
8404,119900025,빙수골공영주차장,20575,126.9321581,37.49527957,1944154.031,949805.038
8405,119900026,국민은행4번출구,20574,126.9377215,37.50448109,1945171.933,950302.9235
8406,119900027,국사봉중학교,20573,126.9437281,37.49318067,1943915.064,950826.4123
8407,119900028,중대부속초등학교,20571,126.9610502,37.50537246,1945258.761,952365.417
8408,119900029,구동사무소,20570,126.9324299,37.49610964,1944245.978,949829.6196
8409,119900030,대림아파트후문.성남중.고교,20569,126.9248146,37.50567475,1945311.257,949162.9446
8410,119900031,밤골터널,20567,126.9458435,37.50167545,1944856.405,951018.9608
8411,119900033,중앙대병원,20565,126.9607328,37.50768989,1945516.026,952338.8371
8412,119900034,선재유통,20564,126.9328022,37.49465817,1944084.747,949861.559
8413,119900037,사당.인정아파트,20561,126.9649636,37.48997103,1943548.093,952701.5887
8414,119900038,삼거리우편물취급소,20560,126.9770554,37.48416458,1942897.897,953766.9604
8415,119900039,동작삼일수영장,20559,126.9747984,37.48739368,1943257.256,953569.4182
8416,119900040,은로초등학교,20557,126.9609556,37.5034674,1945047.453,952355.8452
8417,119900041,청운종합복지관,20556,126.9334403,37.49556685,1944185.22,949918.5722
8418,119900042,성남중고,20555,126.9253134,37.50457842,1945189.356,949206.288
8419,119900043,갑을명가,20554,126.9666768,37.4825266,1942721.321,952848.3619
8420,119900044,이수시너스.이수역7번출구,20552,126.9817844,37.48386443,1942862.286,954184.8665
8421,119900046,영은교회,20550,126.934095,37.49439578,1944054.949,949975.6642
8422,119900047,현대아이파크,20549,126.9416028,37.50088857,1944771.321,950643.6108
8423,119900048,장은해그린아파트,20548,126.9626586,37.49289711,1943873.884,952499.6731
8424,119900049,신남성초교후문,20547,126.9645999,37.48902837,1943443.693,952668.8418
8425,119900050,남성초등학교.사당청소년문화의집,20546,126.9748407,37.48601049,1943103.779,953572.3018
8426,119900051,중앙빌리지.동부센트레빌,20544,126.9602564,37.50171002,1944852.837,952292.9268
8427,119900052,성심슈퍼,20543,126.9344156,37.49514297,1944137.675,950004.5027
8428,119900053,대방어린이도서관,20542,126.9254813,37.50296195,1945009.927,949220.0331
8429,119900054,롯데캐슬아파트,20540,126.9430909,37.49684335,1944321.749,950772.4886
8430,119900055,사당시장,20539,126.9751267,37.48309007,1942779.636,953595.78
8431,119900057,갑을명가아파트,20537,126.934574,37.49369409,1943976.846,950017.5392
